id,general_team,general_city,general_team_name,general_team_abbv,full_name,is_active,draft_team,draft_city,draft_team_name,draft_team_abbrv,organization_type,birthdate,country,weight,seniority,position,from_year,to_year,g-league,nba,draft_year,draft_round,draft_number,greatest_75_flag,jersey_def,organization_def,height_definitivo
2753,1610612742,Dallas,Mavericks,DAL,Delonte West,0.0,1610612738.0,Boston,Celtics,BOS,College/University,26/07/1983 00:00,USA,180.0,9.0,Guard,2004.0,2011.0,Y,Y,2004,1,24,N,13.0,St. Joseph's (PA),190.5
201957,1610612766,Charlotte,Bobcats,CHA,Byron Mullens,0.0,1610612742.0,Dallas,Mavericks,DAL,College/University,14/02/1989 00:00,USA,275.0,5.0,Center,2009.0,2013.0,Y,Y,2009,1,24,N,22.0,Ohio State,213.36
202719,1610612744,Golden State,Warriors,GSW,Jeremy Tyler,0.0,1610612766.0,Charlotte,Bobcats,CHA,Other Team/Club,21/06/1991 00:00,USA,250.0,4.0,Forward,2011.0,2013.0,Y,Y,2011,2,39,N,3.0,Tokyo Apache,208.28
202809,1610612766,Charlotte,Bobcats,CHA,Cory Higgins,0.0,0.0,Undrafted,Undrafted,Undrafted,Unknown,14/06/1989 00:00,USA,180.0,2.0,Guard,2011.0,2012.0,Y,Y,Undrafted,Undrafted,Undrafted,N,11.0,Colorado,195.58
202695,1610612759,San Antonio,Spurs,SAS,Kawhi Leonard,1.0,1610612754.0,Indiana,Pacers,IND,College/University,29/06/1991 00:00,USA,225.0,11.0,Forward,2011.0,2023.0,N,Y,2011,1,15,Y,2.0,San Diego State,200.66
703,1610612757,Portland,Trail Blazers,POR,Kurt Thomas,0.0,1610612748.0,Miami,Heat,MIA,College/University,04/10/1972 00:00,USA,240.0,18.0,Forward,1995.0,2012.0,N,Y,1995,1,10,N,40.0,TCU,205.74
202687,1610612766,Charlotte,Bobcats,CHA,Bismack Biyombo,1.0,1610612758.0,Sacramento,Kings,SAC,Other Team/Club,28/08/1992 00:00,DRC,255.0,12.0,Center,2011.0,2023.0,N,Y,2011,1,7,N,0.0,Baloncesto Fuenlabrada,203.2
202419,1610612757,Portland,Trail Blazers,POR,Chris Johnson,0.0,0.0,Undrafted,Undrafted,Undrafted,Unknown,17/07/1985 00:00,USA,210.0,4.0,Forward,2010.0,2012.0,Y,Y,Undrafted,Undrafted,Undrafted,N,17.0,Louisiana State,210.82
202731,1610612765,Detroit,Pistons,DET,Vernon Macklin,0.0,1610612765.0,Detroit,Pistons,DET,College/University,25/09/1986 00:00,USA,227.0,2.0,Forward,2011.0,2011.0,Y,Y,2011,2,52,N,20.0,Florida,208.28
201962,1610612752,New York,Knicks,NYK,Toney Douglas,0.0,1610612747.0,Los Angeles,Lakers,LAL,College/University,16/03/1986 00:00,USA,195.0,8.0,Guard,2009.0,2016.0,N,Y,2009,1,29,N,23.0,Florida State,187.96
101106,1610612744,Golden State,Warriors,GSW,Andrew Bogut,0.0,1610612749.0,Milwaukee,Bucks,MIL,College/University,28/11/1984 00:00,Australia,260.0,15.0,Center,2005.0,2018.0,N,Y,2005,1,1,N,6.0,Utah,213.36
101145,1610612749,Milwaukee,Bucks,MIL,Monta Ellis,0.0,1610612744.0,Golden State,Warriors,GSW,High School,26/10/1985 00:00,USA,185.0,13.0,Guard,2005.0,2016.0,N,Y,2005,2,40,N,11.0,No College,190.5
2198,1610612749,Milwaukee,Bucks,MIL,Kwame Brown,0.0,1610612764.0,Washington,Wizards,WAS,High School,10/03/1982 00:00,USA,290.0,13.0,Center,2001.0,2012.0,N,Y,2001,1,1,N,54.0,Glynn Academy HS (GA),210.82
2248,1610612762,Utah,Jazz,UTA,Earl Watson,0.0,1610612760.0,Seattle,SuperSonics,SEA,College/University,12/06/1979 00:00,USA,199.0,13.0,Guard,2001.0,2013.0,N,Y,2001,2,39,N,11.0,UCLA,185.42
201156,1610612746,Los Angeles,Clippers,LAC,Nick Young,0.0,1610612764.0,Washington,Wizards,WAS,College/University,01/06/1985 00:00,USA,210.0,12.0,Guard-Forward,2007.0,2018.0,N,Y,2007,1,16,N,11.0,Southern California,200.66
1536,1610612759,San Antonio,Spurs,SAS,Stephen Jackson,0.0,1610612756.0,Phoenix,Suns,PHX,College/University,05/04/1978 00:00,USA,220.0,14.0,Guard-Forward,2000.0,2013.0,N,Y,1997,2,42,N,3.0,Butler C.C. (KS),203.2
2551,1610612744,Golden State,Warriors,GSW,T.J. Ford,0.0,1610612749.0,Milwaukee,Bucks,MIL,College/University,24/03/1983 00:00,USA,165.0,8.0,Guard,2003.0,2011.0,N,Y,2003,1,8,N,11.0,Texas-Austin,182.88
2222,1610612751,New Jersey,Nets,NJN,Gerald Wallace,0.0,1610612758.0,Sacramento,Kings,SAC,College/University,23/07/1982 00:00,USA,220.0,15.0,Forward,2001.0,2014.0,N,Y,2001,1,25,N,45.0,Alabama,200.66
201941,1610612747,Los Angeles,Lakers,LAL,Jordan Hill,0.0,1610612752.0,New York,Knicks,NYK,College/University,27/07/1987 00:00,USA,240.0,9.0,Forward-Center,2009.0,2016.0,N,Y,2009,1,8,N,27.0,Arizona,208.28
201963,1610612747,Los Angeles,Lakers,LAL,Christian Eyenga,0.0,1610612739.0,Cleveland,Cavaliers,CLE,Other Team/Club,22/06/1989 00:00,Congo,210.0,3.0,Forward,2010.0,2011.0,Y,Y,2009,1,30,N,88.0,DKV Joventut,200.66
948,1610612745,Houston,Rockets,HOU,Marcus Camby,0.0,1610612761.0,Toronto,Raptors,TOR,College/University,22/03/1974 00:00,USA,240.0,18.0,Center-Forward,1996.0,2012.0,N,Y,1996,1,2,N,29.0,Massachusetts,210.82
965,1610612745,Houston,Rockets,HOU,Derek Fisher,0.0,1610612747.0,Los Angeles,Lakers,LAL,College/University,09/08/1974 00:00,USA,210.0,18.0,Guard,1996.0,2013.0,N,Y,1996,1,24,N,2.0,Arkansas-Little Rock,185.42
2744,1610612762,Utah,Jazz,UTA,Al Jefferson,0.0,1610612738.0,Boston,Celtics,BOS,High School,04/01/1985 00:00,USA,280.0,14.0,Center,2004.0,2017.0,N,Y,2004,1,15,N,25.0,Prentiss HS (MS),208.28
2246,1610612757,Portland,Trail Blazers,POR,Mehmet Okur,0.0,1610612765.0,Detroit,Pistons,DET,Other Team/Club,26/05/1979 00:00,Turkey,260.0,10.0,Center,2002.0,2011.0,N,Y,2001,2,37,N,13.0,Efes Pilsen,210.82
200761,1610612757,Portland,Trail Blazers,POR,Shawne Williams,0.0,1610612754.0,Indiana,Pacers,IND,College/University,16/02/1986 00:00,USA,230.0,8.0,Forward,2006.0,2014.0,Y,Y,2006,1,17,N,7.0,Memphis,208.28
2457,1610612737,Atlanta,Hawks,ATL,Jannero Pargo,0.0,0.0,Undrafted,Undrafted,Undrafted,Unknown,22/10/1979 00:00,USA,185.0,11.0,Guard,2002.0,2014.0,Y,Y,Undrafted,Undrafted,Undrafted,N,7.0,Arkansas,185.42
202720,1610612749,Milwaukee,Bucks,MIL,Jon Leuer,0.0,1610612749.0,Milwaukee,Bucks,MIL,College/University,14/05/1989 00:00,USA,228.0,9.0,Forward,2011.0,2018.0,Y,Y,2011,2,40,N,30.0,Wisconsin,208.28
2572,1610612762,Utah,Jazz,UTA,Josh Howard,0.0,1610612742.0,Dallas,Mavericks,DAL,College/University,28/04/1980 00:00,USA,210.0,10.0,Forward-Guard,2003.0,2012.0,Y,Y,2003,1,29,N,8.0,Wake Forest,200.66
201944,1610612758,Sacramento,Kings,SAC,Terrence Williams,0.0,1610612751.0,New Jersey,Nets,NJN,College/University,28/06/1987 00:00,USA,220.0,5.0,Guard-Forward,2009.0,2012.0,Y,Y,2009,1,11,N,55.0,Louisville,198.12
201178,1610612754,Indiana,Pacers,IND,Kyrylo Fesenko,0.0,1610612755.0,Philadelphia,76ers,PHI,Other Team/Club,24/12/1986 00:00,Ukraine,280.0,6.0,Center,2007.0,2011.0,Y,Y,2007,2,38,N,44.0,Cherkaski,215.9
101235,1610612742,Dallas,Mavericks,DAL,Kelenna Azubuike,0.0,0.0,Undrafted,Undrafted,Undrafted,Unknown,16/12/1983 00:00,United Kingdom,215.0,5.0,Guard,2006.0,2011.0,N,Y,Undrafted,Undrafted,Undrafted,N,21.0,Kentucky,195.58
202458,1610612759,San Antonio,Spurs,SAS,Justin Dentmon,0.0,0.0,Undrafted,Undrafted,Undrafted,Unknown,05/09/1985 00:00,USA,185.0,2.0,Guard,2011.0,2012.0,Y,Y,Undrafted,Undrafted,Undrafted,N,1.0,Washington,180.34
202952,1610612745,Houston,Rockets,HOU,Malcolm Thomas,0.0,0.0,Undrafted,Undrafted,Undrafted,Unknown,08/11/1988 00:00,USA,225.0,4.0,Forward,2011.0,2014.0,Y,Y,Undrafted,Undrafted,Undrafted,N,23.0,San Diego State,205.74
202704,1610612760,Oklahoma City,Thunder,OKC,Reggie Jackson,1.0,1610612760.0,Oklahoma City,Thunder,OKC,College/University,16/04/1990 00:00,USA,208.0,12.0,Guard,2011.0,2023.0,Y,Y,2011,1,24,N,15.0,Boston College,187.96
2209,1610612737,Atlanta,Hawks,ATL,Vladimir Radmanovic,0.0,1610612760.0,Seattle,SuperSonics,SEA,Other Team/Club,19/11/1980 00:00,Serbia,235.0,13.0,Forward,2001.0,2012.0,N,Y,2001,1,12,N,77.0,FMP,208.28
202622,1610612745,Houston,Rockets,HOU,Courtney Fortson,0.0,0.0,Undrafted,Undrafted,Undrafted,Unknown,23/05/1988 00:00,USA,185.0,2.0,Guard,2011.0,2011.0,Y,Y,Undrafted,Undrafted,Undrafted,N,9.0,Arkansas,180.34
201814,1610612761,Toronto,Raptors,TOR,Gary Forbes,0.0,0.0,Undrafted,Undrafted,Undrafted,Unknown,25/02/1985 00:00,Panama,220.0,3.0,Forward,2010.0,2011.0,Y,Y,Undrafted,Undrafted,Undrafted,N,3.0,Massachusetts,200.66
1885,1610612742,Dallas,Mavericks,DAL,Lamar Odom,0.0,1610612746.0,Los Angeles,Clippers,LAC,College/University,06/11/1979 00:00,USA,230.0,15.0,Forward,1999.0,2013.0,N,Y,1999,1,4,N,7.0,Rhode Island,208.28
202419,1610612740,New Orleans,Hornets,NOH,Chris Johnson,0.0,0.0,Undrafted,Undrafted,Undrafted,Unknown,17/07/1985 00:00,USA,210.0,4.0,Forward,2010.0,2012.0,Y,Y,Undrafted,Undrafted,Undrafted,N,20.0,Louisiana State,210.82
956,1610612737,Atlanta,Hawks,ATL,Erick Dampier,0.0,1610612754.0,Indiana,Pacers,IND,College/University,14/07/1975 00:00,USA,265.0,17.0,Center,1996.0,2011.0,N,Y,1996,1,10,N,25.0,Mississippi State,210.82
201274,1610612737,Atlanta,Hawks,ATL,Ivan Johnson,0.0,0.0,Undrafted,Undrafted,Undrafted,Unknown,10/04/1984 00:00,USA,255.0,3.0,Forward,2011.0,2012.0,Y,Y,Undrafted,Undrafted,Undrafted,N,44.0,California State-San Bernardino,203.2
202067,1610612745,Houston,Rockets,HOU,Diamon Simpson,0.0,0.0,Undrafted,Undrafted,Undrafted,Unknown,08/09/1987 00:00,USA,230.0,2.0,Forward,2011.0,2011.0,Y,N,Undrafted,Undrafted,Undrafted,N,20.0,St. Mary's (CA),200.66
2203,1610612748,Miami,Heat,MIA,Shane Battier,0.0,1610612763.0,Memphis,Grizzlies,MEM,College/University,09/09/1978 00:00,USA,220.0,13.0,Forward,2001.0,2013.0,N,Y,2001,1,6,N,31.0,Duke,203.2
101127,1610612740,New Orleans,Hornets,NOH,Jarrett Jack,0.0,1610612743.0,Denver,Nuggets,DEN,College/University,28/10/1983 00:00,USA,200.0,14.0,Guard,2005.0,2017.0,Y,Y,2005,1,22,N,2.0,Georgia Tech,190.5
2240,1610612763,Memphis,Grizzlies,MEM,Gilbert Arenas,0.0,1610612744.0,Golden State,Warriors,GSW,College/University,06/01/1982 00:00,USA,215.0,12.0,Guard,2001.0,2011.0,N,Y,2001,2,30,N,10.0,Arizona,193.04
1863,1610612745,Houston,Rockets,HOU,Earl Boykins,0.0,0.0,Undrafted,Undrafted,Undrafted,Unknown,02/06/1976 00:00,USA,133.0,14.0,Guard,1998.0,2011.0,N,Y,Undrafted,Undrafted,Undrafted,N,6.0,Eastern Michigan,165.1
201880,1610612738,Boston,Celtics,BOS,Greg Stiemsma,0.0,0.0,Undrafted,Undrafted,Undrafted,Unknown,26/09/1985 00:00,USA,260.0,5.0,Center,2009.0,2014.0,Y,Y,Undrafted,Undrafted,Undrafted,N,54.0,Wisconsin,210.82
2441,1610612738,Boston,Celtics,BOS,Jamal Sampson,0.0,1610612762.0,Utah,Jazz,UTA,College/University,15/05/1983 00:00,USA,235.0,6.0,Forward-Center,2002.0,2006.0,Y,Y,2002,2,46,N,52.0,California,210.82
201145,1610612738,Boston,Celtics,BOS,Jeff Green,1.0,1610612738.0,Boston,Celtics,BOS,College/University,28/08/1986 00:00,USA,235.0,15.0,Forward,2007.0,2023.0,N,Y,2007,1,5,N,8.0,Georgetown,203.2
201182,1610612759,San Antonio,Spurs,SAS,Derrick Byars,0.0,1610612757.0,Portland,Trail Blazers,POR,College/University,25/04/1984 00:00,USA,220.0,2.0,Guard-Forward,2011.0,2011.0,Y,Y,2007,2,42,N,4.0,Vanderbilt,200.66
201157,1610612738,Boston,Celtics,BOS,Sean Williams,0.0,1610612751.0,New Jersey,Nets,NJN,College/University,13/09/1986 00:00,USA,235.0,5.0,Forward-Center,2007.0,2011.0,Y,Y,2007,1,17,N,56.0,Boston College,208.28
711,1610612737,Atlanta,Hawks,ATL,Jerry Stackhouse,0.0,1610612755.0,Philadelphia,76ers,PHL,College/University,05/11/1974 00:00,USA,218.0,19.0,Forward,1995.0,2012.0,N,Y,1995,1,3,N,42.0,North Carolina,198.12
201970,1610612755,Philadelphia,76ers,PHI,Sam Young,0.0,1610612763.0,Memphis,Grizzlies,MEM,College/University,01/06/1985 00:00,USA,225.0,5.0,Forward-Guard,2009.0,2012.0,N,Y,2009,2,36,N,7.0,Pittsburgh,198.12
200768,1610612761,Toronto,Raptors,TOR,Kyle Lowry,1.0,1610612763.0,Memphis,Grizzlies,MEM,College/University,25/03/1986 00:00,USA,196.0,17.0,Guard,2006.0,2023.0,N,Y,2006,1,24,N,3.0,Villanova,182.88
202685,1610612761,Toronto,Raptors,TOR,Jonas Valanciunas,1.0,1610612761.0,Toronto,Raptors,TOR,Other Team/Club,06/05/1992 00:00,Lithuania,265.0,11.0,Center,2012.0,2023.0,N,Y,2011,1,5,N,17.0,Lietuvos rytas Vilnius,210.82
2561,1610612754,Indiana,Pacers,IND,David West,0.0,1610612740.0,New Orleans,Hornets,NOH,College/University,29/08/1980 00:00,USA,250.0,16.0,Forward,2003.0,2017.0,N,Y,2003,1,18,N,21.0,Xavier,205.74
201588,1610612754,Indiana,Pacers,IND,George Hill,1.0,1610612759.0,San Antonio,Spurs,SAS,College/University,04/05/1986 00:00,USA,188.0,15.0,Guard,2008.0,2023.0,N,Y,2008,1,26,N,3.0,Indiana-Purdue Indianapolis,193.04
203116,1610612751,Brooklyn,Nets,BKN,Tyshawn Taylor,0.0,1610612757.0,Portland,Trail Blazers,POR,College/University,12/04/1990 00:00,USA,185.0,2.0,Guard,2012.0,2013.0,Y,Y,2012,2,41,N,41.0,Kansas,190.5
202705,1610612751,Brooklyn,Nets,BKN,MarShon Brooks,0.0,1610612738.0,Boston,Celtics,BOS,College/University,26/01/1989 00:00,USA,200.0,5.0,Guard,2011.0,2018.0,Y,Y,2011,1,25,N,9.0,Providence,195.58
101133,1610612754,Indiana,Pacers,IND,Ian Mahinmi,0.0,1610612759.0,San Antonio,Spurs,SAS,Other Team/Club,05/11/1986 00:00,France,262.0,13.0,Center,2007.0,2019.0,Y,Y,2005,1,28,N,28.0,                                   ,210.82
203098,1610612737,Atlanta,Hawks,ATL,John Jenkins,0.0,1610612737.0,Atlanta,Hawks,ATL,College/University,06/03/1991 00:00,USA,215.0,7.0,Guard,2012.0,2018.0,Y,Y,2012,1,23,N,12.0,Vanderbilt,193.04
203117,1610612749,Milwaukee,Bucks,MIL,Doron Lamb,0.0,1610612749.0,Milwaukee,Bucks,MIL,College/University,06/11/1991 00:00,USA,200.0,2.0,Guard,2012.0,2013.0,Y,Y,2012,2,42,N,20.0,Kentucky,193.04
203089,1610612749,Milwaukee,Bucks,MIL,John Henson,0.0,1610612749.0,Milwaukee,Bucks,MIL,College/University,28/12/1990 00:00,USA,219.0,9.0,Forward-Center,2012.0,2019.0,N,Y,2012,1,14,N,31.0,North Carolina,205.74
203100,1610612763,Memphis,Grizzlies,MEM,Tony Wroten,0.0,1610612763.0,Memphis,Grizzlies,MEM,College/University,13/04/1993 00:00,USA,205.0,5.0,Guard,2012.0,2015.0,Y,Y,2012,1,25,N,1.0,Washington,198.12
101115,1610612755,Philadelphia,76ers,PHI,Andrew Bynum,0.0,1610612747.0,Los Angeles,Lakers,LAL,High School,27/10/1987 00:00,USA,285.0,8.0,Center,2005.0,2013.0,N,Y,2005,1,10,N,33.0,St. Joseph HS (NJ),213.36
711,1610612751,Brooklyn,Nets,BKN,Jerry Stackhouse,0.0,1610612755.0,Philadelphia,76ers,PHL,College/University,05/11/1974 00:00,USA,218.0,19.0,Forward,1995.0,2012.0,N,Y,1995,1,3,N,42.0,North Carolina,198.12
203147,1610612752,New York,Knicks,NYK,Chris Smith,0.0,0.0,Undrafted,Undrafted,Undrafted,Unknown,13/10/1987 00:00,USA,200.0,1.0,Guard,2013.0,2013.0,Y,Y,Undrafted,Undrafted,Undrafted,N,3.0,Louisville,187.96
739,1610612752,New York,Knicks,NYK,Rasheed Wallace,0.0,1610612764.0,Washington,Bullets,WAS,College/University,17/09/1974 00:00,USA,230.0,16.0,Forward-Center,1995.0,2012.0,N,Y,1995,1,4,N,36.0,North Carolina,210.82
1894,1610612765,Detroit,Pistons,DET,Corey Maggette,0.0,1610612760.0,Seattle,SuperSonics,SEA,College/University,12/11/1979 00:00,USA,225.0,15.0,Forward,1999.0,2012.0,N,Y,1999,1,13,N,50.0,Duke,198.12
203113,1610612743,Denver,Nuggets,DEN,Quincy Miller,0.0,1610612743.0,Denver,Nuggets,DEN,College/University,18/11/1992 00:00,USA,210.0,4.0,Forward,2012.0,2014.0,Y,Y,2012,2,38,N,30.0,Baylor,205.74
201575,1610612744,Golden State,Warriors,GSW,Brandon Rush,0.0,1610612757.0,Portland,Trail Blazers,POR,College/University,07/07/1985 00:00,USA,225.0,10.0,Guard-Forward,2008.0,2016.0,N,Y,2008,1,13,N,4.0,Kansas,198.12
203159,1610612744,Golden State,Warriors,GSW,Scott Machado,0.0,0.0,Undrafted,Undrafted,Undrafted,Unknown,08/06/1990 00:00,USA,205.0,2.0,Guard,2012.0,2018.0,Y,Y,Undrafted,Undrafted,Undrafted,N,1.0,Iona,185.42
2209,1610612741,Chicago,Bulls,CHI,Vladimir Radmanovic,0.0,1610612760.0,Seattle,SuperSonics,SEA,Other Team/Club,19/11/1980 00:00,Serbia,235.0,13.0,Forward,2001.0,2012.0,N,Y,2001,1,12,N,77.0,FMP,208.28
203126,1610612751,Brooklyn,Nets,BKN,Kris Joseph,0.0,1610612738.0,Boston,Celtics,BOS,College/University,17/12/1988 00:00,Canada,210.0,2.0,Forward,2012.0,2012.0,Y,Y,2012,2,51,N,24.0,Syracuse,200.66
203129,1610612751,Brooklyn,Nets,BKN,Tornike Shengelia,0.0,1610612755.0,Philadelphia,76ers,PHI,College/University,05/10/1991 00:00,Georgia,220.0,2.0,Forward,2012.0,2013.0,Y,Y,2012,2,54,N,20.0,Spirou Charleroi,205.74
203096,1610612738,Boston,Celtics,BOS,Jared Sullinger,0.0,1610612738.0,Boston,Celtics,BOS,College/University,04/03/1992 00:00,USA,260.0,5.0,Center-Forward,2012.0,2016.0,Y,Y,2012,1,21,N,7.0,Ohio State,205.74
201969,1610612746,Los Angeles,Clippers,LAC,DaJuan Summers,0.0,1610612765.0,Detroit,Pistons,DET,College/University,24/01/1988 00:00,USA,240.0,5.0,Forward,2009.0,2012.0,Y,Y,2009,2,35,N,35.0,Georgetown,203.2
203146,1610612746,Los Angeles,Clippers,LAC,Maalik Wayns,0.0,0.0,Undrafted,Undrafted,Undrafted,Unknown,02/05/1991 00:00,USA,195.0,3.0,Guard,2012.0,2013.0,Y,Y,Undrafted,Undrafted,Undrafted,N,2.0,Villanova,185.42
201590,1610612763,Memphis,Grizzlies,MEM,Donte Greene,0.0,1610612763.0,Memphis,Grizzlies,MEM,College/University,21/02/1988 00:00,USA,226.0,6.0,Forward,2008.0,2012.0,Y,Y,2008,1,28,N,13.0,Syracuse,210.82
101150,1610612737,Atlanta,Hawks,ATL,Lou Williams,0.0,1610612755.0,Philadelphia,76ers,PHI,High School,27/10/1986 00:00,USA,175.0,18.0,Guard,2005.0,2021.0,Y,Y,2005,2,45,N,3.0,South Gwinnett HS (GA),187.96
203101,1610612754,Indiana,Pacers,IND,Miles Plumlee,0.0,1610612754.0,Indiana,Pacers,IND,College/University,01/09/1988 00:00,USA,249.0,8.0,Center,2012.0,2018.0,Y,Y,2012,1,26,N,13.0,Duke,210.82
203317,1610612745,Houston,Rockets,HOU,Tim Ohlbrecht,0.0,0.0,Undrafted,Undrafted,Undrafted,Unknown,30/08/1988 00:00,Germany,255.0,2.0,Center-Forward,2012.0,2012.0,Y,Y,Undrafted,Undrafted,Undrafted,N,14.0,Skyliners Frankfurt,210.82
203091,1610612745,Houston,Rockets,HOU,Royce White,0.0,1610612745.0,Houston,Rockets,HOU,College/University,10/04/1991 00:00,USA,260.0,2.0,Forward,2012.0,2013.0,Y,Y,2012,1,16,N,30.0,Iowa State,203.2
203087,1610612760,Oklahoma City,Thunder,OKC,Jeremy Lamb,0.0,1610612745.0,Houston,Rockets,HOU,College/University,30/05/1992 00:00,USA,180.0,11.0,Guard-Forward,2012.0,2021.0,Y,Y,2012,1,12,N,11.0,Connecticut,195.58
202350,1610612760,Oklahoma City,Thunder,OKC,Daniel Orton,0.0,1610612753.0,Orlando,Magic,ORL,College/University,06/08/1990 00:00,USA,275.0,3.0,Center,2010.0,2013.0,Y,Y,2010,1,29,N,33.0,Kentucky,208.28
2564,1610612759,San Antonio,Spurs,SAS,Boris Diaw,0.0,1610612737.0,Atlanta,Hawks,ATL,Other Team/Club,16/04/1982 00:00,France,250.0,15.0,Center-Forward,2003.0,2016.0,N,Y,2003,1,21,N,33.0,Pau Orthez,203.2
2038,1610612749,Milwaukee,Bucks,MIL,Joel Przybilla,0.0,1610612745.0,Houston,Rockets,HOU,College/University,10/10/1979 00:00,USA,245.0,14.0,Center,2000.0,2012.0,N,Y,2000,1,9,N,10.0,Minnesota,215.9
202363,1610612748,Miami,Heat,MIA,Jarvis Varnado,0.0,1610612748.0,Miami,Heat,MIA,College/University,01/03/1988 00:00,USA,230.0,2.0,Forward-Center,2012.0,2013.0,Y,Y,2010,2,41,N,24.0,Mississippi State,205.74
2853,1610612752,New York,Knicks,NYK,Earl Barron,0.0,0.0,Undrafted,Undrafted,Undrafted,Unknown,14/08/1981 00:00,USA,250.0,9.0,Forward-Center,2005.0,2014.0,Y,Y,Undrafted,Undrafted,Undrafted,N,42.0,Memphis,213.36
203103,1610612760,Oklahoma City,Thunder,OKC,Perry Jones III,0.0,1610612760.0,Oklahoma City,Thunder,OKC,College/University,24/09/1991 00:00,USA,235.0,4.0,Forward,2012.0,2014.0,Y,Y,2012,1,28,N,3.0,Baylor,210.82
202952,1610612741,Chicago,Bulls,CHI,Malcolm Thomas,0.0,0.0,Undrafted,Undrafted,Undrafted,Unknown,08/11/1988 00:00,USA,225.0,4.0,Forward,2011.0,2014.0,Y,Y,Undrafted,Undrafted,Undrafted,N,3.0,San Diego State,205.74
2568,1610612745,Houston,Rockets,HOU,Carlos Delfino,0.0,1610612765.0,Detroit,Pistons,DET,Other Team/Club,29/08/1982 00:00,Argentina,230.0,9.0,Guard-Forward,2004.0,2013.0,N,Y,2003,1,25,N,10.0,Fortitudo Bologna,198.12
200779,1610612752,New York,Knicks,NYK,Steve Novak,0.0,1610612745.0,Houston,Rockets,HOU,College/University,13/06/1983 00:00,USA,225.0,11.0,Forward,2006.0,2016.0,Y,Y,2006,2,32,N,16.0,Marquette,208.28
101204,1610612744,Golden State,Warriors,GSW,Dwayne Jones,0.0,0.0,Undrafted,Undrafted,Undrafted,Unknown,09/06/1983 00:00,USA,248.0,7.0,Forward-Center,2005.0,2012.0,Y,Y,Undrafted,Undrafted,Undrafted,N,27.0,St. Joseph's (PA),210.82
203382,1610612759,San Antonio,Spurs,SAS,Aron Baynes,0.0,0.0,Undrafted,Undrafted,Undrafted,Unknown,09/12/1986 00:00,Australia,260.0,10.0,Center-Forward,2012.0,2020.0,Y,Y,Undrafted,Undrafted,Undrafted,N,16.0,Washington State,208.28
200778,1610612752,New York,Knicks,NYK,James White,0.0,1610612757.0,Portland,Trail Blazers,POR,College/University,21/10/1982 00:00,USA,215.0,4.0,Guard-Forward,2006.0,2012.0,Y,Y,2006,2,31,N,4.0,Cincinnati,200.66
202720,1610612763,Memphis,Grizzlies,MEM,Jon Leuer,0.0,1610612749.0,Milwaukee,Bucks,MIL,College/University,14/05/1989 00:00,USA,228.0,9.0,Forward,2011.0,2018.0,Y,Y,2011,2,40,N,30.0,Wisconsin,208.28
203548,1610612747,Los Angeles,Lakers,LAL,Elias Harris,0.0,0.0,Undrafted,Undrafted,Undrafted,Unknown,06/07/1989 00:00,Germany,239.0,1.0,Forward,2013.0,2013.0,Y,Y,Undrafted,Undrafted,Undrafted,N,2.0,Gonzaga,203.2
201141,1610612748,Miami,Heat,MIA,Greg Oden,0.0,1610612757.0,Portland,Trail Blazers,POR,College/University,22/01/1988 00:00,USA,273.0,4.0,Center,2007.0,2013.0,N,Y,2007,1,1,N,20.0,Ohio State,213.36
201985,1610612750,Minnesota,Timberwolves,MIN,AJ Price,0.0,1610612754.0,Indiana,Pacers,IND,College/University,07/10/1986 00:00,USA,195.0,6.0,Guard,2009.0,2014.0,N,Y,2009,2,52,N,22.0,Connecticut,187.96
201978,1610612750,Minnesota,Timberwolves,MIN,Chase Budinger,0.0,1610612765.0,Detroit,Pistons,DET,College/University,22/05/1988 00:00,USA,209.0,8.0,Forward,2009.0,2015.0,N,Y,2009,2,44,N,10.0,Arizona,200.66
203504,1610612762,Utah,Jazz,UTA,Trey Burke,1.0,1610612750.0,Minnesota,Timberwolves,MIN,College/University,12/11/1992 00:00,USA,185.0,10.0,Guard,2013.0,2021.0,Y,Y,2013,1,9,N,3.0,Michigan,182.88
2740,1610612762,Utah,Jazz,UTA,Andris Biedrins,0.0,1610612744.0,Golden State,Warriors,GSW,Other Team/Club,02/04/1986 00:00,Latvia,250.0,10.0,Center,2004.0,2013.0,N,Y,2004,1,11,N,11.0,BK Skonto,213.36
203490,1610612764,Washington,Wizards,WAS,Otto Porter Jr.,1.0,1610612764.0,Washington,Wizards,WAS,College/University,03/06/1993 00:00,USA,198.0,10.0,Forward,2013.0,2023.0,N,Y,2013,1,3,N,22.0,Georgetown,203.2
202698,1610612764,Washington,Wizards,WAS,Chris Singleton,0.0,1610612764.0,Washington,Wizards,WAS,College/University,21/11/1989 00:00,USA,228.0,3.0,Forward,2011.0,2013.0,Y,Y,2011,1,18,N,31.0,Florida State,205.74
201171,1610612758,Sacramento,Kings,SAC,Carl Landry,0.0,1610612760.0,Seattle,SuperSonics,SEA,College/University,19/09/1983 00:00,USA,248.0,10.0,Forward,2007.0,2015.0,N,Y,2007,2,31,N,24.0,Purdue,205.74
203492,1610612758,Sacramento,Kings,SAC,Ray McCallum,0.0,1610612758.0,Sacramento,Kings,SAC,College/University,12/06/1991 00:00,USA,190.0,4.0,Guard,2013.0,2015.0,Y,Y,2013,2,36,N,3.0,Detroit,190.5
